"Code","Name","Continent","Region","SurfaceArea","IndepYear","Population","LifeExpectancy","GNP","GNPOld","LocalName","GovernmentForm","HeadOfState","Capital","Code2","ID","Name","CountryCode","District","Population"
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1903,"Qingdao","CHN","Shandong",2596000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1904,"Jinan","CHN","Shandong",2278100
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1905,"Hangzhou","CHN","Zhejiang",2190500
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1906,"Zhengzhou","CHN","Henan",2107200
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1907,"Shijiazhuang","CHN","Hebei",2041500
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1908,"Taiyuan","CHN","Shanxi",1968400
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1909,"Kunming","CHN","Yunnan",1829500
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1910,"Changsha","CHN","Hunan",1809800
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1911,"Nanchang","CHN","Jiangxi",1691600
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1912,"Fuzhou","CHN","Fujian",1593800
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1913,"Lanzhou","CHN","Gansu",1565800
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1914,"Guiyang","CHN","Guizhou",1465200
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1915,"Ningbo","CHN","Zhejiang",1371200
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1916,"Hefei","CHN","Anhui",1369100
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1917,"Urumtši [Ürümqi]","CHN","Xinxiang",1310100
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1918,"Anshan","CHN","Liaoning",1200000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1919,"Fushun","CHN","Liaoning",1200000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1920,"Nanning","CHN","Guangxi",1161800
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1921,"Zibo","CHN","Shandong",1140000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1922,"Qiqihar","CHN","Heilongjiang",1070000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1923,"Jilin","CHN","Jilin",1040000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1924,"Tangshan","CHN","Hebei",1040000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1925,"Baotou","CHN","Inner Mongolia",980000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1926,"Shenzhen","CHN","Guangdong",950500
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1927,"Hohhot","CHN","Inner Mongolia",916700
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1928,"Handan","CHN","Hebei",840000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1929,"Wuxi","CHN","Jiangsu",830000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1930,"Xuzhou","CHN","Jiangsu",810000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1931,"Datong","CHN","Shanxi",800000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1932,"Yichun","CHN","Heilongjiang",800000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1933,"Benxi","CHN","Liaoning",770000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1934,"Luoyang","CHN","Henan",760000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1935,"Suzhou","CHN","Jiangsu",710000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1936,"Xining","CHN","Qinghai",700200
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1937,"Huainan","CHN","Anhui",700000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1938,"Jixi","CHN","Heilongjiang",683885
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1939,"Daqing","CHN","Heilongjiang",660000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1940,"Fuxin","CHN","Liaoning",640000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1941,"Amoy [Xiamen]","CHN","Fujian",627500
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1942,"Liuzhou","CHN","Guangxi",610000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1943,"Shantou","CHN","Guangdong",580000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1944,"Jinzhou","CHN","Liaoning",570000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1945,"Mudanjiang","CHN","Heilongjiang",570000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1946,"Yinchuan","CHN","Ningxia",544500
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1947,"Changzhou","CHN","Jiangsu",530000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1948,"Zhangjiakou","CHN","Hebei",530000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1949,"Dandong","CHN","Liaoning",520000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1950,"Hegang","CHN","Heilongjiang",520000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1951,"Kaifeng","CHN","Henan",510000
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1952,"Jiamusi","CHN","Heilongjiang",493409
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1953,"Liaoyang","CHN","Liaoning",492559
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1954,"Hengyang","CHN","Hunan",487148
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1955,"Baoding","CHN","Hebei",483155
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1956,"Hunjiang","CHN","Jilin",482043
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1957,"Xinxiang","CHN","Henan",473762
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1958,"Huangshi","CHN","Hubei",457601
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1959,"Haikou","CHN","Hainan",454300
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1960,"Yantai","CHN","Shandong",452127
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1961,"Bengbu","CHN","Anhui",449245
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1962,"Xiangtan","CHN","Hunan",441968
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1963,"Weifang","CHN","Shandong",428522
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1964,"Wuhu","CHN","Anhui",425740
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1965,"Pingxiang","CHN","Jiangxi",425579
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1966,"Yingkou","CHN","Liaoning",421589
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1967,"Anyang","CHN","Henan",420332
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1968,"Panzhihua","CHN","Sichuan",415466
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1969,"Pingdingshan","CHN","Henan",410775
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1970,"Xiangfan","CHN","Hubei",410407
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1971,"Zhuzhou","CHN","Hunan",409924
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1972,"Jiaozuo","CHN","Henan",409100
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1973,"Wenzhou","CHN","Zhejiang",401871
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1974,"Zhangjiang","CHN","Guangdong",400997
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1975,"Zigong","CHN","Sichuan",393184
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1976,"Shuangyashan","CHN","Heilongjiang",386081
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1977,"Zaozhuang","CHN","Shandong",380846
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1978,"Yakeshi","CHN","Inner Mongolia",377869
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1979,"Yichang","CHN","Hubei",371601
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1980,"Zhenjiang","CHN","Jiangsu",368316
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1981,"Huaibei","CHN","Anhui",366549
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1982,"Qinhuangdao","CHN","Hebei",364972
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1983,"Guilin","CHN","Guangxi",364130
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1984,"Liupanshui","CHN","Guizhou",363954
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1985,"Panjin","CHN","Liaoning",362773
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1986,"Yangquan","CHN","Shanxi",362268
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1987,"Jinxi","CHN","Liaoning",357052
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1988,"Liaoyuan","CHN","Jilin",354141
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1989,"Lianyungang","CHN","Jiangsu",354139
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1990,"Xianyang","CHN","Shaanxi",352125
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1991,"Tai´an","CHN","Shandong",350696
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1992,"Chifeng","CHN","Inner Mongolia",350077
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1993,"Shaoguan","CHN","Guangdong",350043
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1994,"Nantong","CHN","Jiangsu",343341
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1995,"Leshan","CHN","Sichuan",341128
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1996,"Baoji","CHN","Shaanxi",337765
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1997,"Linyi","CHN","Shandong",324720
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1998,"Tonghua","CHN","Jilin",324600
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",1999,"Siping","CHN","Jilin",317223
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2000,"Changzhi","CHN","Shanxi",317144
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2001,"Tengzhou","CHN","Shandong",315083
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2002,"Chaozhou","CHN","Guangdong",313469
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2003,"Yangzhou","CHN","Jiangsu",312892
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2004,"Dongwan","CHN","Guangdong",308669
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2005,"Ma´anshan","CHN","Anhui",305421
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2006,"Foshan","CHN","Guangdong",303160
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2007,"Yueyang","CHN","Hunan",302800
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2008,"Xingtai","CHN","Hebei",302789
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2009,"Changde","CHN","Hunan",301276
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2010,"Shihezi","CHN","Xinxiang",299676
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2011,"Yancheng","CHN","Jiangsu",296831
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2012,"Jiujiang","CHN","Jiangxi",291187
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2013,"Dongying","CHN","Shandong",281728
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2014,"Shashi","CHN","Hubei",281352
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2015,"Xintai","CHN","Shandong",281248
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2016,"Jingdezhen","CHN","Jiangxi",281183
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2017,"Tongchuan","CHN","Shaanxi",280657
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2018,"Zhongshan","CHN","Guangdong",278829
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2019,"Shiyan","CHN","Hubei",273786
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2020,"Tieli","CHN","Heilongjiang",265683
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2021,"Jining","CHN","Shandong",265248
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2022,"Wuhai","CHN","Inner Mongolia",264081
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2023,"Mianyang","CHN","Sichuan",262947
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2024,"Luzhou","CHN","Sichuan",262892
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2025,"Zunyi","CHN","Guizhou",261862
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2026,"Shizuishan","CHN","Ningxia",257862
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2027,"Neijiang","CHN","Sichuan",256012
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2028,"Tongliao","CHN","Inner Mongolia",255129
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2029,"Tieling","CHN","Liaoning",254842
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2030,"Wafangdian","CHN","Liaoning",251733
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2031,"Anqing","CHN","Anhui",250718
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2032,"Shaoyang","CHN","Hunan",247227
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2033,"Laiwu","CHN","Shandong",246833
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2034,"Chengde","CHN","Hebei",246799
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2035,"Tianshui","CHN","Gansu",244974
"CHN","China","Asia","Eastern Asia",9572900.00,-1523,1277558000,71.4,982268.00,917719.00,"Zhongquo","People'sRepublic","Jiang Zemin",1891,"CN",2036,"Nanyang","CHN","Henan",243303
